Directory,rmsT,rmsW,TBDrms
s7911,7.343900760068367e-15,2.6527576662480904e-08,1.948158904143654e-22
s6269,9.81274905979057e-15,2.0860875332545112e-08,2.0470253480584035e-22
s17435,1.0012884414807553e-14,4.009098678720711e-08,4.014264167758816e-22
s9487,5.467596532169676e-15,1.7368284938040865e-08,9.496277449696704e-23
s13862,8.176555102761926e-15,1.0309983361101291e-08,8.430014706060332e-23
s6577,9.758431094208796e-15,3.0471313983972154e-08,2.9735221786259317e-22
s13182,1.0883332534098077e-14,5.166162692876215e-08,5.622506651182344e-22
s19173,1.3651066017847069e-14,3.2707896370678265e-08,4.464976526610295e-22
s18545,7.967964557777575e-15,2.788289492744494e-08,2.221699185501174e-22
s10805,6.3360137629788385e-15,7.101791321733701e-09,4.4997047556308405e-23
s19158,7.216675028343839e-15,6.956825970993953e-09,5.020515226140594e-23
s12801,2.470863544577938e-14,9.77704333094087e-09,2.415773994018065e-22
s19559,6.871081537624521e-15,7.098439400200833e-09,4.877395590866642e-23
s13961,7.453920778382676e-15,6.246479104582091e-09,4.656076038937766e-23
s7663,8.225786302630114e-15,3.511850693508679e-08,2.888773333154576e-22
s3157,6.260655110947793e-15,2.950242255594297e-08,1.847044925602058e-22
s4305,9.722343398332428e-15,2.6628663533827866e-08,2.588930111145268e-22
s9037,7.197732772163833e-15,2.66964258820089e-08,1.9215373947057822e-22
s9832,1.015116539908492e-14,2.5500633264163547e-08,2.5886114604593094e-22
s5067,1.9726574960589553e-14,2.2064785114747676e-08,4.352626375553706e-22
s9011,7.070994025787559e-15,7.633295357501774e-09,5.397498586996695e-23
s17145,1.807621418767584e-14,7.344083146147449e-08,1.3275321996186156e-21
s14222,1.4145695185987783e-14,4.596969144231075e-08,6.502732429368389e-22
s18572,5.511163770964799e-15,1.5021099633205807e-08,8.278374009857648e-23
s15509,1.9132134894055185e-14,2.492080088966267e-08,4.767881242889167e-22
s13270,7.890879250124818e-15,7.226782502019417e-08,5.702566809035013e-22
s14028,5.402596646758246e-15,1.6904647906789098e-08,9.132899409584759e-23
s15352,1.5625918235075354e-14,2.2928921370219378e-08,3.5828545054951996e-22
s11919,2.4631522005472254e-14,2.4611967087088683e-08,6.062302089035838e-22
s17336,7.902377729281508e-15,2.193477075836502e-08,1.7333684393779898e-22
s10359,9.471290596854726e-15,2.877710627219168e-08,2.725563360404982e-22
s5183,8.101867690068271e-15,4.0463321851629586e-08,3.278284799425512e-22
s7937,7.919664033356562e-15,4.6196402328871945e-08,3.6585998599443648e-22
s6187,8.681740025816049e-15,2.6527073231099857e-08,2.303011534381931e-22
s4339,1.8783205293923556e-14,2.7176211545254606e-08,5.104563605656128e-22
s12866,1.6855212262245607e-14,4.185577493026022e-08,7.054879708503144e-22
s15236,6.953896637525288e-15,2.449899275006688e-08,1.703634633074465e-22
s3026,1.4501060228881857e-14,3.762375674348952e-08,5.455843625741414e-22
s2816,1.3713071070195885e-14,1.608243074727611e-08,2.205395158189008e-22
s1020,1.660005272747373e-14,3.021097806161421e-08,5.01503828771348e-22
s13361,4.5088082760423806e-15,1.5923690939428795e-08,7.179686949283762e-23
s13510,4.92558137619259e-15,3.611635393627986e-08,1.7789404032452002e-22
s11107,6.1221669130496404e-15,2.017417625536564e-08,1.235096743686312e-22
s12722,8.111533872799657e-15,1.7129865246350012e-08,1.3894948218226177e-22
s15399,5.651059315708266e-15,2.349701458670542e-08,1.3278302317153469e-22
s1107,6.0621221586221e-15,2.4500023587853632e-08,1.4852213587869163e-22
s14623,7.803380434424411e-15,3.395130045880009e-08,2.6493491372346515e-22
s792,9.850904778246398e-15,1.3272346345867007e-08,1.3074462003704242e-22
s6706,5.57088127673624e-15,9.282699737942086e-09,5.1712818167665975e-23
s4338,1.167613732843448e-14,2.0564200087766827e-08,2.4011042427416987e-22
s5660,9.271738724587037e-15,3.070588570135612e-08,2.8469694953000696e-22
s13712,1.3528895381799089e-14,2.363591277608725e-08,3.197677912010129e-22
s14416,4.836547733320422e-15,2.3073060098633926e-08,1.1159395652081378e-22
s11795,1.1653877686188243e-14,1.6894804030947802e-08,1.9688997970878577e-22
s6762,5.6663516776983295e-15,1.7151489322107763e-08,9.718637029535031e-23
s7626,4.571947535941816e-15,1.07163547827045e-08,4.8994611843064126e-23
s19067,9.68765090412047e-15,3.835700157808819e-08,3.7158924101731638e-22
s11067,1.1271931357180234e-14,1.6618777029405946e-08,1.8732571391574747e-22
s3868,6.7600953336836755e-15,4.344808987505721e-08,2.937132296218432e-22
s16575,6.0745535588787946e-15,1.2400792756226469e-08,7.532927977025387e-23
s1876,1.3811377656959193e-14,1.949762461668488e-08,2.6928905699465914e-22
s9365,1.0566358924670137e-14,2.874082727440596e-08,3.036858967733223e-22
s18912,7.696809541122505e-15,6.259909782014974e-09,4.8181333336778947e-23
s19369,7.198896714903376e-15,1.970375548590995e-08,1.4184530063877651e-22
s12065,1.64744154328029e-14,2.9310693638592845e-08,4.828765436257917e-22
s9424,7.37250496771715e-15,2.069133662439835e-08,1.5254698205208462e-22
s5330,8.71993197222975e-15,5.724474177699226e-09,4.991702540632308e-23
s11962,1.5533419755073848e-14,2.324022131197935e-08,3.610001128397883e-22
s7264,7.334257969005656e-15,2.86285485068816e-08,2.0996916002766135e-22
s6240,6.36882840969162e-15,3.149083714366197e-08,2.0055973824552645e-22
s18660,8.61968677944201e-15,4.369299474274951e-08,3.766199291383072e-22
s12567,7.313876117090733e-15,1.1587759374039522e-08,8.475143653638192e-23
s7082,8.615367928400457e-15,3.2075015995263034e-08,2.763380641085208e-22
s17113,1.796252288079543e-14,3.65224709141768e-08,6.560357194590863e-22
s10779,2.0465751627758183e-14,3.566274031091883e-08,7.298647855685045e-22
s16168,1.8565826319321627e-14,2.3765702782500786e-08,4.412299102165284e-22
s4023,6.610627679421831e-15,8.01798051766633e-09,5.300388394315001e-23
s13484,4.76386484210245e-15,4.671311063688309e-08,2.2253494542828936e-22
s18254,9.385226516022104e-15,1.6623433344655693e-08,1.5601468741358861e-22
s8439,6.889201968411091e-15,1.3420991560795474e-08,9.245992147866082e-23
s6813,1.0962773478530395e-14,4.1196622984904e-09,4.5162924586392125e-23
s14377,5.574658443225454e-15,8.398195435979334e-09,4.6817071095039666e-23
s18148,6.575388787828209e-15,1.99513913431411e-08,1.3118815493926278e-22
s15180,9.150110708108043e-15,3.056830231643107e-08,2.7970335035425983e-22
s17259,1.3658810743687368e-14,2.451234393021059e-08,3.3480946662692024e-22
s3844,1.7995864078966307e-14,1.6352464112477534e-08,2.942767215243201e-22
s891,1.6006419606791742e-14,1.8046255954768702e-08,2.88855945143592e-22
s2056,4.569294193096299e-15,2.6335727116719295e-08,1.2033568498539423e-22
s8535,1.0690551524098945e-14,3.601561715620792e-08,3.850268108806627e-22
s11170,8.861023079462767e-15,4.611777553616714e-08,4.0865067339946037e-22
s14868,5.75949677937084e-15,3.04399991552431e-08,1.7531907709867372e-22
s19340,1.0021451095151293e-14,4.46782578021042e-09,4.477409755803489e-23
s16818,1.1027015094749928e-14,3.6744778934280297e-08,4.05185231961558e-22
s19192,7.597439346277656e-15,2.437042129475863e-08,1.8515279763016208e-22
s8040,7.35695257987495e-15,3.5447703931882794e-08,2.6078707689230857e-22
s12708,6.535361419231302e-15,3.011930107447619e-08,1.968405182163436e-22
s8147,5.2031247598036154e-15,2.209960648414153e-08,1.1498700967955332e-22
s3395,8.847621188803169e-15,2.76598663733299e-08,2.447240198041379e-22
s8494,1.6824924835822856e-14,2.5212668519369636e-08,4.242012527489113e-22
s11310,1.0643841691604859e-14,2.8459777009648827e-08,3.0292136106907766e-22
s3440,8.957106389939156e-15,2.4455745509154193e-08,2.1905271437077085e-22
s5886,7.669119890955496e-15,2.119925665156981e-08,1.6257964086002464e-22
s17807,5.409425922640885e-15,3.7461180105475975e-08,2.0264347875528072e-22
s563,1.0908987547180854e-14,2.777088371096853e-08,3.029522245771633e-22
s3701,2.6701633844883063e-14,2.7595191656636075e-08,7.368367034948686e-22
s8944,4.8459479058964104e-15,1.216046293245756e-08,5.892896988227363e-23
s13683,9.188202424544014e-15,1.3247886181509755e-08,1.2172425993303107e-22
s4730,5.474464135430309e-15,1.7855374547447036e-08,9.774860758467398e-23
s7605,5.8400844050230206e-15,1.7805447588546526e-08,1.0398531678632531e-22
s11729,6.9818904494132755e-15,7.4305366576990605e-09,5.187919292440431e-23
s13843,6.1502135256903885e-15,6.971063664490173e-08,4.287353003779626e-22
s16520,1.6627348723153827e-14,4.050147755729563e-08,6.734321911481428e-22
s3878,5.89378720894592e-15,1.9202363937345164e-08,1.1317464695544933e-22
s3431,1.3395295639664724e-14,4.99642130795937e-08,6.692854056043607e-22
s8277,8.868954055887719e-15,2.24666412299441e-08,1.9925560885848696e-22
s7290,4.769704155898852e-15,2.2011263426896726e-08,1.0498721464385372e-22
s5839,5.896617891473066e-15,3.560823355178195e-08,2.0996814704518899e-22
s2397,1.0102568067214658e-14,1.668373294019351e-08,1.6854854764353627e-22
s14782,9.476058179465693e-15,2.3725236924028035e-08,2.248217254136973e-22
s3444,1.0321784696898446e-14,2.3883423177894285e-08,2.465195518671389e-22
s3320,2.8041550137483478e-14,3.032662819526499e-08,8.504056650383432e-22
s11873,1.354739857070948e-14,4.791955743117655e-08,6.491853438521521e-22
s3119,1.3509361442111873e-14,2.0837270522253887e-08,2.81498218952191e-22
s16741,9.610513099862483e-15,2.0016803685326046e-08,1.923717540352016e-22
s11320,1.4419479981235535e-14,2.8686953236911382e-08,4.136509479222836e-22
s18248,1.2934399603356213e-14,1.706974800895591e-08,2.2078694187642985e-22
s14916,6.8101830002315236e-15,1.9445526870326365e-08,1.3242759652284192e-22
s17531,1.9275236018502484e-14,2.3110062225676662e-08,4.454519038021965e-22
s7432,5.720280624440606e-15,1.31094783551142e-08,7.498989503128326e-23
s10364,6.185332015332361e-15,1.707110497780699e-08,1.055904521563292e-22
s19695,4.661389998419456e-15,1.7600397751876534e-08,8.204231804880156e-23
s8937,7.699759668836954e-15,6.7865301133328765e-09,5.225465085798797e-23
s16825,6.649768377144465e-15,1.4529940932663999e-08,9.662074173580602e-23
s18502,1.9754954465193105e-14,2.5088120698426514e-08,4.956146820146844e-22
s6090,1.214411490874582e-14,1.0087931935111073e-08,1.2250900461159545e-22
s13195,6.67044768267564e-15,3.678403049795418e-08,2.4536595099454853e-22
s7414,5.016009530687715e-15,1.4631770990513644e-08,7.339310273925647e-23
s4480,4.907526147183699e-15,2.7404207331593164e-08,1.3448686402263667e-22
s4148,8.033988769965373e-15,6.846341125255093e-09,5.500342771565151e-23
s3765,1.8369019584994264e-14,3.013780882418629e-08,5.53602000540291e-22
s3779,7.602946465593376e-15,3.002386298239762e-08,2.282698229454798e-22
s16514,1.1273160210161957e-14,3.1951862064730036e-08,3.601984600686979e-22
s10736,7.902587149919528e-15,6.273570154216064e-09,4.9577434884826536e-23
s5534,7.411968990289653e-15,4.2535409419709734e-08,3.1527113560816296e-22
s161,5.963155192302605e-15,3.8550363607011747e-08,2.2988180090830547e-22
s6860,4.833689885859861e-15,2.6531824918718043e-08,1.2824661376301203e-22
s2617,2.983045661009597e-14,2.1781279795998608e-08,6.497455218668965e-22
s5593,9.114683829474416e-15,4.2287598420682763e-08,3.8543808951230505e-22
s2713,4.6155901038374065e-15,2.0026568574628434e-08,9.243443172687619e-23
s16076,5.6981210323257554e-15,1.7218228727526997e-08,9.811155125171711e-23
s46,5.535808941941361e-15,2.6395131695944975e-08,1.4611840606613204e-22
s6184,8.494188639346694e-15,2.189556907636672e-08,1.85985094100505e-22
s14128,8.565497192386386e-15,3.0222361632251964e-08,2.5886955370834025e-22
s1421,9.629564300364288e-15,6.510795749957803e-08,6.269612632075719e-22
s14386,1.2130059754876148e-14,3.880216785547778e-08,4.706726147056799e-22
s3191,7.339490219161501e-15,1.702725034401473e-08,1.2497133735911043e-22
s8772,5.4847612397516676e-15,9.120780264180369e-09,5.002530206926846e-23
s8313,1.7754108604605356e-14,1.8269209851339243e-08,3.24353535821003e-22
s19159,6.813236878013754e-15,1.8666734893613485e-08,1.2718088656927354e-22
s1747,9.107146748506752e-15,1.6763606625417335e-08,1.5266862557191574e-22
s9864,8.254809257025802e-15,2.6738523640112472e-08,2.207214124636037e-22
s1537,7.158320351929341e-15,2.630858479075175e-08,1.88325277938097e-22
s1598,5.834900848868635e-15,2.081064436811863e-08,1.2142804648903865e-22
s10126,7.155683286355667e-15,1.50872660455333e-08,1.0795969747882398e-22
s16572,9.816134897249898e-15,3.796567918023962e-08,3.7267622829894403e-22
s8402,2.242331419459752e-14,3.2237361029283245e-08,7.228684751642919e-22
s8273,6.8423170195418155e-15,5.4252474459946435e-08,3.7121262934954916e-22
s15706,1.585777786787148e-14,1.5901967566232388e-08,2.5216986932741004e-22
s9688,5.4382162673572e-15,3.4338352490783786e-08,1.8673938710962602e-22
s1155,6.869322313691091e-15,1.3669510738255956e-08,9.390027513154161e-23
s10860,8.65815728016721e-15,3.5852232117531695e-08,3.104142645186517e-22
s13711,7.452839985557529e-15,3.804626519262173e-08,2.8355272652869685e-22
s8015,1.0658829993244829e-14,3.554248644910604e-08,3.788413205982293e-22
s8625,6.144775564850293e-15,2.02332692805467e-08,1.2432889867213943e-22
s3318,4.866495131589185e-15,4.0838409526076447e-08,1.9873992114049644e-22
s19961,1.4006734657538821e-14,2.9241700266236278e-08,4.0958073656445387e-22
s16390,1.4680199813277834e-14,1.7830999007131017e-08,2.6176262829504203e-22
s5268,6.973706077502376e-15,1.9798288992366912e-08,1.3806744827021752e-22
s8842,1.5102597102334318e-14,1.232588467329069e-08,1.8615287015054695e-22
s8169,7.266810506466225e-15,3.295023647641428e-08,2.3944312461735396e-22
s4972,6.5950880219109595e-15,2.5319723059978878e-08,1.669858022709694e-22
s19405,2.0589483592610906e-14,2.5185811570153842e-08,5.185628540902725e-22
s5935,6.851317900946636e-15,7.270911466941702e-09,4.981532588965585e-23
s13269,6.092289620536646e-15,3.529753975242792e-08,2.1504283506419625e-22
s13325,1.1472317355597402e-14,2.0147499106418253e-08,2.3113850367044526e-22
s6864,5.163380542175708e-15,1.8698924985426325e-08,9.654966542935348e-23
s19792,9.377254309662395e-15,1.7231071129241267e-08,1.6158013600677693e-22
s9452,8.566912790122836e-15,5.653321726843683e-08,4.8431514208376465e-22
s13427,7.889617716984807e-15,2.0698141644917198e-08,1.6330042503039979e-22
s8618,8.758002087540436e-15,5.0854173913373605e-08,4.453809612934704e-22
s8906,1.1759164768285771e-14,3.469880774555836e-08,4.080289975430913e-22
s4575,1.2685605549488468e-14,1.4997732680113654e-08,1.9025532091659432e-22
s2423,1.8857835197722486e-14,1.7635633102226337e-08,3.325698626492836e-22
s18513,1.4126940124733292e-14,2.493021150234907e-08,3.521876051906225e-22
s18834,1.1842356586451462e-14,2.3597557004251783e-08,2.7945068461346494e-22
s16495,1.0060778592924428e-14,2.7149255718617044e-08,2.7314265074769345e-22
s18150,9.502138557259045e-15,2.781775982003117e-08,2.643282081624896e-22
s14426,6.891664130837853e-15,2.963799816204238e-08,2.0425512884318566e-22
s17189,4.943929331847777e-15,9.693682256600811e-09,4.7924880042021104e-23
s13823,1.4535419074523836e-14,2.3357500250151262e-08,3.3951105466924394e-22
s10059,4.517855378137104e-15,2.075178342421317e-08,9.375355634901789e-23
s12791,7.180248904830962e-15,4.139726101866291e-08,2.9724263809225583e-22
s7265,1.2836945262321876e-14,1.5220796961434497e-08,1.9538853744284977e-22
s6308,5.453599639316631e-15,1.1509599177730192e-08,6.276874592434837e-23
s14198,5.421079257394487e-15,1.5608574871972817e-08,8.461532147594066e-23
s13505,5.02115693443521e-15,8.682695886509283e-09,4.3597178660138155e-23
s11132,6.4241322668583805e-15,2.6241795598449892e-08,1.6858076584430419e-22
s16369,6.4842581672047216e-15,1.655033370798702e-08,1.0731663651597844e-22
s13020,4.666321114365455e-15,2.5470581426321336e-08,1.1885391190480782e-22
s11594,4.7223159750613155e-15,2.5040738122891734e-08,1.1825027766505854e-22
s1912,4.800667443646453e-15,1.0109476545218574e-08,4.853223492293823e-23
s10737,8.773041792439208e-15,1.8618359283215138e-08,1.633396440982949e-22
s11003,5.8962814756079295e-15,1.8809400418948552e-08,1.1090551925753837e-22
s3613,8.743337791438528e-15,1.665260028450286e-08,1.4559930939321386e-22
s2261,2.0968123224664356e-14,4.4509050300049935e-08,9.33271251304231e-22
s11746,6.40728826213496e-15,7.50968555767314e-09,4.8116720126003537e-23
s14397,9.782402693312411e-15,5.200081848609747e-09,5.0869294681284965e-23
s16396,1.1572529333907828e-14,3.5296501266799786e-08,4.0846979629435535e-22
s15295,9.320273197957194e-15,2.6688492332192655e-08,2.487440397776213e-22
s9671,7.760005776817087e-15,3.2640666668904447e-08,2.5329176190985944e-22
s11730,1.1452763906116728e-14,2.049579039381378e-08,2.3473344844960443e-22
s1115,2.1067921283738753e-14,2.8644463560517032e-08,6.03479303507896e-22
s6653,1.9018926923182604e-14,2.1509995749523408e-08,4.090970372781541e-22
s16457,9.840496824768861e-15,2.500857661423532e-08,2.460968187643715e-22
s9359,5.383662931020562e-15,4.623194159714042e-08,2.488971902056324e-22
s2575,5.812591380005091e-15,2.1386649716622364e-08,1.2431185579002748e-22
s8683,1.174327147781753e-14,3.158940671812717e-08,3.709629789141602e-22
s8318,1.1008920884211194e-14,1.7864115186365917e-08,1.966646307531381e-22
s13068,8.342905226273877e-15,1.8933839015289756e-08,1.5796322447408914e-22
s5003,6.949781825214586e-15,7.969679457553925e-09,5.538753344689431e-23
s7738,2.2134403788032215e-14,3.7592388219259496e-08,8.32085100201555e-22
s11110,1.1364896147487994e-14,2.0937080235210068e-08,2.379477425047859e-22
s15704,7.981459877718433e-15,2.8468110895634645e-08,2.272170849079469e-22
s4750,7.536039614288655e-15,2.52045775113417e-08,1.8994269458688e-22
s10152,5.9723037148794926e-15,2.7260695015859875e-08,1.628091501134168e-22
s19588,1.8528220437298643e-14,3.88291495004333e-08,7.1943504133685265e-22
s15375,5.778074903483009e-15,3.130490864323828e-08,1.8088210698732343e-22
s12904,2.378397902295711e-14,1.3922704196526965e-08,3.3113730455303424e-22
s19901,7.930037795465093e-15,4.589187049206368e-08,3.6392426750665417e-22
